date,nav_regular_growth,nav_direct_growth
2017-08-04,161.9537,165.0245
2017-08-07,162.5076,165.6001
2017-08-08,161.3973,164.4724
2017-08-09,160.2196,163.2760
2017-08-10,158.5575,161.5859
2017-08-11,158.0572,161.0797
2017-08-14,159.9301,162.9995
2017-08-16,161.0775,164.1764
2017-08-17,161.3891,164.4977
2017-08-18,160.6612,163.7595
2017-08-21,159.5269,162.6144
2017-08-22,159.4545,162.5442
2017-08-23,160.3382,163.4488
2017-08-24,160.6708,163.7916
2017-08-28,161.6402,164.7948
2017-08-29,160.6571,163.7962
2017-08-30,161.4930,164.6521
2017-08-31,161.5620,164.7263
2017-09-01,162.9878,166.1837
2017-09-04,162.7562,165.9589
2017-09-05,163.0841,166.2970
2017-09-06,162.7431,165.9531
2017-09-07,163.0143,166.2334
2017-09-08,162.9328,166.1541
2017-09-11,163.7867,167.0361
2017-09-12,164.5301,167.7980
2017-09-13,164.1699,167.4345
2017-09-14,164.6007,167.8776
2017-09-15,164.7176,168.0007
2017-09-18,165.2183,168.5228
2017-09-19,165.4951,168.8090
2017-09-20,165.4953,168.8131
2017-09-21,165.1215,168.4356
2017-09-22,162.9074,166.1809
2017-09-25,161.7884,165.0507
2017-09-26,162.2684,165.5440
2017-09-27,160.6456,163.8922
2017-09-28,161.4458,164.7123
2017-09-29,162.3089,165.5967
2017-10-03,162.9983,166.3137
2017-10-04,163.1513,166.4737
2017-10-05,163.3103,166.6397
2017-10-06,164.2661,167.6188
2017-10-09,164.4005,167.7673
2017-10-10,164.5191,167.8922
2017-10-11,163.8830,167.2469
2017-10-12,164.8614,168.2491
2017-10-13,165.2094,168.6081
2017-10-16,166.2104,169.6413
2017-10-17,166.3070,169.7437
2017-10-18,165.8477,169.2787
2017-10-23,165.5278,168.9714
2017-10-24,165.9553,169.4117
2017-10-25,166.8687,170.3480
2017-10-26,167.3445,170.8376
2017-10-27,168.0757,171.5879
2017-10-30,168.8534,172.3937
2017-10-31,168.8063,172.3495
2017-11-01,169.5415,173.1039
2017-11-02,169.9900,173.5658
2017-11-03,170.2104,173.7947
2017-11-06,170.4489,174.0500
2017-11-07,169.2277,172.8069
2017-11-08,168.7511,172.3240
2017-11-09,169.0357,172.6185
2017-11-10,169.4040,172.9985
2017-11-13,168.4083,171.9933
2017-11-14,167.6954,171.2691
2017-11-15,166.6745,170.2303
2017-11-16,167.6906,171.2719
2017-11-17,168.9001,172.5110
2017-11-20,169.4938,173.1291
2017-11-21,170.0540,173.7052
2017-11-22,170.0474,173.7024
2017-11-23,170.3772,174.0432
2017-11-24,170.7780,174.4565
2017-11-27,171.2329,174.9330
2017-11-28,170.9006,174.5974
2017-11-29,170.9522,174.6540
2017-11-30,169.9546,173.6387
2017-12-01,168.5825,172.2408
2017-12-04,168.5492,172.2184
2017-12-05,168.1101,171.7736
2017-12-06,167.0536,170.6979
2017-12-07,168.5477,172.2285
2017-12-08,169.8800,173.5937
2017-12-11,170.3128,174.0477
2017-12-12,169.1412,172.8543
2017-12-13,168.4596,172.1616
2017-12-14,168.7316,172.4434
2017-12-15,169.9012,173.6426
2017-12-18,170.4940,174.2602
2017-12-19,171.6573,175.4531
2017-12-20,171.9092,175.7146
2017-12-21,172.2406,176.0573
2017-12-22,172.8333,176.6671
2017-12-26,173.4363,177.2993
2017-12-27,173.4311,177.2980
2017-12-28,173.5044,177.3768
2017-12-29,173.9140,177.7996
2018-01-01,173.8421,177.7352
2018-01-02,173.6448,177.5375
2018-01-03,173.8093,177.7096
2018-01-04,174.7845,178.7107
2018-01-05,175.8092,179.7624
2018-01-08,176.8997,180.8896
2018-01-09,176.9093,180.9035
2018-01-10,176.5569,180.5472
2018-01-11,177.0152,181.0199
2018-01-12,177.3652,181.3819
2018-01-15,177.9997,182.0430
2018-01-16,176.4879,180.5009
2018-01-17,177.4978,181.5378
2018-01-18,176.5723,180.5953
2018-01-19,177.3438,181.3884
2018-01-22,177.7617,181.8281
2018-01-23,178.9485,183.0462
2018-01-24,178.5060,182.5977
2018-01-25,178.0233,182.1079
2018-01-29,177.2064,181.2887
2018-01-30,176.6464,180.7198
2018-01-31,175.6896,179.7450
2018-02-01,175.2731,179.3229
2018-02-02,171.2738,175.2353
2018-02-05,170.9411,174.9070
2018-02-06,168.9593,172.8832
2018-02-07,169.8490,173.7975
2018-02-08,171.6143,175.6079
2018-02-09,170.7947,174.7733
2018-02-12,171.7802,175.7938
2018-02-14,171.7550,175.7762
2018-02-15,171.3021,175.3167
2018-02-16,170.1239,174.1148
2018-02-19,168.6541,172.6225
2018-02-20,168.5174,172.4865
2018-02-21,168.3005,172.2685
2018-02-22,167.7667,171.7261
2018-02-23,169.8043,173.8158
2018-02-26,170.9283,174.9784
2018-02-27,170.5185,174.5628
2018-02-28,169.8085,173.8401
2018-03-01,169.5510,173.5804
2018-03-05,168.5697,172.5917
2018-03-06,167.1722,171.1648
2018-03-07,165.8854,169.8512
2018-03-08,166.3473,170.3281
2018-03-09,166.1482,170.1281
2018-03-12,167.7623,171.7927
2018-03-13,168.3191,172.3669
2018-03-14,168.1927,172.2414
2018-03-15,168.3835,172.4408
2018-03-16,166.7502,170.7720
2018-03-19,165.2300,169.2269
2018-03-20,165.5436,169.5519
2018-03-21,165.8797,169.9000
2018-03-22,165.1896,169.1972
2018-03-23,163.6020,167.5749
2018-03-26,164.5242,168.5311
2018-03-27,165.7161,169.7559
2018-03-28,165.0419,169.0691
2018-04-02,166.8264,170.9154
2018-04-03,167.7939,171.9092
2018-04-04,166.5567,170.6442
2018-04-05,168.6619,172.8037
2018-04-06,169.1467,173.3029
2018-04-09,169.2946,173.4621
2018-04-10,169.1705,173.3375
2018-04-11,168.9273,173.0909
2018-04-12,168.9867,173.1543
2018-04-13,169.3164,173.4947
2018-04-16,169.5730,173.7654
2018-04-17,169.9994,174.2049
2018-04-18,169.7764,173.9790
2018-04-19,170.3617,174.5814
2018-04-20,170.0813,174.2966
2018-04-23,170.7945,175.0352
2018-04-24,170.6432,174.8827
2018-04-25,170.0779,174.3060
2018-04-26,170.1221,174.3539
2018-04-27,171.0449,175.3022
2018-04-30,171.9302,176.2539
2018-05-02,170.7742,175.0770
2018-05-03,170.1912,174.4833
2018-05-04,169.2558,173.5283
2018-05-07,170.1727,174.4803
2018-05-08,170.5575,174.8789
2018-05-09,170.3917,174.7130
2018-05-10,169.2782,173.5752
2018-05-11,169.7514,174.0644
2018-05-14,169.3446,173.6592
2018-05-15,168.7790,173.0832
2018-05-16,168.3895,172.6878
2018-05-17,168.0660,172.3600
2018-05-18,166.4439,170.7003
2018-05-21,164.9904,169.2214
2018-05-22,165.6661,169.9183
2018-05-23,164.9603,169.1983
2018-05-24,165.3367,169.5883
2018-05-25,167.1238,171.4253
2018-05-28,168.8097,173.1664
2018-05-29,168.3483,172.6970
2018-05-30,168.3143,172.6661
2018-05-31,168.9253,173.2967
2018-06-01,167.7228,172.0670
2018-06-04,166.3236,170.6431
2018-06-05,165.4133,169.7129
2018-06-06,166.7773,171.1162
2018-06-07,167.8707,172.2419
2018-06-08,168.5080,172.8997
2018-06-11,168.8222,173.2337
2018-06-12,169.4933,173.9263
2018-06-13,169.2194,173.6491
2018-06-14,168.8849,173.3097
2018-06-15,168.6161,173.0378
2018-06-18,168.7865,173.2243
2018-06-19,167.6056,172.0162
2018-06-20,168.0284,172.4541
2018-06-21,167.5835,172.0013
2018-06-22,168.3934,172.8364
2018-06-25,166.9443,171.3606
2018-06-26,166.7869,171.2030
2018-06-27,165.5996,169.9880
2018-06-28,164.1843,168.5391
2018-06-29,165.7284,170.1279
2018-07-02,164.7036,169.0859
2018-07-03,165.2549,169.6556
2018-07-04,165.2277,169.6315
2018-07-05,164.7341,169.1285
2018-07-06,164.9829,169.3877
2018-07-09,166.3690,170.8222
2018-07-10,167.1906,171.6696
2018-07-11,166.6817,171.1509
2018-07-12,166.7980,171.2742
2018-07-13,166.0978,170.5590
2018-07-16,163.9870,168.4028
2018-07-17,165.6439,170.1082
2018-07-18,164.7571,169.2013
2018-07-19,164.2973,168.7328
2018-07-20,164.7613,169.2131
2018-07-23,165.9992,170.4959
2018-07-24,167.7217,172.2689
2018-07-25,167.6711,172.2207
2018-07-26,168.2422,172.8111
2018-07-27,169.6954,174.3077
2018-07-30,170.5052,175.1511
2018-07-31,170.6178,175.2708
2018-08-01,170.4840,175.1372
2018-08-02,169.9955,174.6392
2018-08-03,171.1131,175.7911
2018-08-06,171.3024,175.9974
2018-08-07,171.0816,175.7746
2018-08-08,171.2832,175.9856
2018-08-09,171.5141,176.2267
2018-08-10,170.8584,175.5568
2018-08-13,170.1979,174.8900
2018-08-14,171.1086,175.8297
2018-08-16,170.9247,175.6486
2018-08-17,172.1087,176.8692
2018-08-20,172.8392,177.6318
2018-08-21,173.5313,178.3471
2018-08-23,173.5920,178.4175
2018-08-24,173.1004,177.9161
2018-08-27,174.3880,179.2517
2018-08-28,174.1754,179.0371
2018-08-29,174.1590,179.0241
2018-08-30,174.8303,179.7182
2018-08-31,175.5948,180.5081
2018-09-03,174.9230,179.8295
2018-09-04,173.2799,178.1444
2018-09-05,172.9258,177.7842
2018-09-06,173.6769,178.5604
2018-09-07,174.3492,179.2556
2018-09-10,172.5424,177.4099
2018-09-11,170.9011,175.7263
2018-09-12,171.3607,176.2027
2018-09-14,173.6281,178.5422
2018-09-17,172.7815,177.6836
2018-09-18,171.2851,176.1486
2018-09-19,170.9809,175.8398
2018-09-21,169.1968,174.0127
2018-09-24,166.3628,171.1097
2018-09-25,167.2017,171.9763
2018-09-26,167.0744,171.8493
2018-09-27,165.1053,169.8276
2018-09-28,164.1135,168.8113
2018-10-01,164.8647,169.5925
2018-10-03,163.7688,168.4728
2018-10-04,161.9926,166.6492
2018-10-05,158.7955,163.3639
2018-10-08,157.7549,162.3042
2018-10-09,157.2945,161.8342
2018-10-10,159.9123,164.5311
2018-10-11,157.4401,161.9898
2018-10-12,159.6263,164.2426
2018-10-15,160.7445,165.4043
2018-10-16,162.2233,166.9282
2018-10-17,160.4546,165.1119
2018-10-19,159.5176,164.1543
2018-10-22,159.1621,163.7972
2018-10-23,158.0331,162.6352
2018-10-24,158.7522,163.3787
2018-10-25,157.3847,161.9741
2018-10-26,156.5459,161.1136
2018-10-29,159.7274,164.3986
2018-10-30,159.4257,164.0886
2018-10-31,161.5606,166.2896
2018-11-01,161.6337,166.3682
2018-11-02,162.8565,167.6300
2018-11-05,162.0569,166.8166
2018-11-06,161.8830,166.6380
2018-11-09,163.0880,167.8888
2018-11-12,161.7617,166.5307
2018-11-13,162.7423,167.5406
2018-11-14,162.5713,167.3677
2018-11-15,162.5321,167.3301
2018-11-16,162.8047,167.6137
2018-11-19,163.6042,168.4476
2018-11-20,162.1274,166.9273
2018-11-21,162.0449,166.8455
2018-11-22,161.0946,165.8698
2018-11-26,161.5340,166.3357
2018-11-27,161.8056,166.6150
2018-11-28,161.5061,166.3104
2018-11-29,162.6824,167.5250
2018-11-30,163.5156,168.3859
2018-12-03,163.5263,168.4076
2018-12-04,163.5515,168.4335
2018-12-05,161.9037,166.7394
2018-12-06,160.2532,165.0424
2018-12-07,160.5300,165.3305
2018-12-10,158.5133,163.2633
2018-12-11,159.5971,164.3801
2018-12-12,161.9894,166.8474
2018-12-13,162.8319,167.7182
2018-12-14,163.3788,168.2844
2018-12-17,163.8592,168.7894
2018-12-18,164.2078,169.1490
2018-12-19,165.3445,170.3235
2018-12-20,165.2519,170.2309
2018-12-21,163.1432,168.0612
2018-12-24,162.4054,167.3114
2018-12-26,162.6210,167.5373
2018-12-27,162.8354,167.7597
2018-12-28,163.9739,168.9359
2018-12-31,164.1727,169.1507
2019-01-01,164.4999,169.4885
2019-01-02,163.4689,168.4292
2019-01-03,162.2346,167.1595
2019-01-04,163.0067,167.9580
2019-01-07,163.3996,168.3727
2019-01-08,164.0328,169.0260
2019-01-09,164.4917,169.5026
2019-01-10,164.3934,169.4049
2019-01-11,164.3138,169.3259
2019-01-14,164.2791,169.3008
2019-01-15,165.4343,170.4921
2019-01-16,165.5672,170.6319
2019-01-17,165.3665,170.4286
2019-01-18,164.3977,169.4329
2019-01-21,164.1800,169.2184
2019-01-22,163.7191,168.7434
2019-01-23,162.9265,167.9303
2019-01-24,163.0511,168.0615
2019-01-25,162.3017,167.2920
2019-01-28,160.6182,165.5657
2019-01-29,160.6979,165.6493
2019-01-30,161.0006,165.9649
2019-01-31,162.2056,167.2099
2019-02-01,161.8777,166.8745
2019-02-04,160.7015,165.6718
2019-02-05,160.3800,165.3403
2019-02-06,161.3498,166.3428
2019-02-07,162.0217,167.0383
2019-02-08,160.3033,165.2693
2019-02-11,159.1267,164.0665
2019-02-12,158.3640,163.2804
2019-02-13,157.9536,162.8603
2019-02-14,158.2492,163.1678
2019-02-15,157.6970,162.6008
2019-02-18,156.9300,161.8194
2019-02-19,157.0519,161.9462
2019-02-20,158.4786,163.4199
2019-02-21,159.0689,164.0308
2019-02-22,159.8090,164.7966
2019-02-25,160.9103,165.9417
2019-02-26,160.2831,165.2955
2019-02-27,160.0773,165.0863
2019-02-28,160.6717,165.7019
2019-03-01,162.0030,167.0774
2019-03-05,163.7695,168.9129
2019-03-06,164.6563,169.8260
2019-03-07,164.4008,169.5659
2019-03-08,164.1409,169.3004
2019-03-11,165.9518,171.1780
2019-03-12,167.2896,172.5572
2019-03-13,166.7970,172.0525
2019-03-14,167.1031,172.3709
2019-03-15,167.8670,173.1616
2019-03-18,167.5982,172.8939
2019-03-19,168.3050,173.6244
2019-03-20,168.2666,173.5876
2019-03-22,168.1319,173.4550
2019-03-25,166.8371,172.1285
2019-03-26,167.5181,172.8318
2019-03-27,167.4945,172.8103
2019-03-28,168.8759,174.2388
2019-03-29,169.9743,175.3748
2019-04-01,170.5435,175.9705
2019-04-02,171.1455,176.5938
2019-04-03,169.8745,175.2837
2019-04-04,169.7785,175.1865
2019-04-05,170.5085,175.9416
2019-04-08,169.9710,175.3936
2019-04-09,170.5796,176.0239
2019-04-10,169.9965,175.4245
2019-04-11,169.9283,175.3561
2019-04-12,170.5479,175.9980
2019-04-15,170.5817,176.0398
2019-04-16,171.3321,176.8158
2019-04-18,170.0887,175.5375
2019-04-22,168.5248,173.9319
2019-04-23,168.4175,173.8226
2019-04-24,169.4577,174.8985
2019-04-25,168.6469,174.0637
2019-04-26,169.4773,174.9229
2019-04-30,168.1880,173.6012
2019-05-02,167.7963,173.2009
2019-05-03,167.7876,173.1940
2019-05-06,167.0580,172.4470
2019-05-07,165.9399,171.2946
2019-05-08,164.5832,169.8965
2019-05-09,164.2559,169.5611
2019-05-10,164.2523,169.5595
2019-05-13,162.1818,167.4287
2019-05-14,163.2647,168.5486
2019-05-15,162.3981,167.6562
2019-05-16,162.9983,168.2799
2019-05-17,163.7073,169.0125
2019-05-20,168.1509,173.6070
2019-05-21,166.7587,172.1714
2019-05-22,167.6075,173.0504
2019-05-23,167.0456,172.4723
2019-05-24,169.7783,175.2958
2019-05-27,171.5891,177.1721
2019-05-28,171.4719,177.0530
2019-05-29,170.4269,175.9769
2019-05-30,171.0426,176.6147
2019-05-31,170.4679,176.0234
2019-06-03,171.4052,176.9982
2019-06-04,170.0317,175.5816
2019-06-06,167.7579,173.2377
2019-06-07,167.7558,173.2375
2019-06-10,168.0866,173.5861
2019-06-11,168.7539,174.2772
2019-06-12,168.2021,173.7100
2019-06-13,168.0996,173.6063
2019-06-14,167.2280,172.7082
2019-06-17,165.7833,171.2229
2019-06-18,166.1902,171.6449
2019-06-19,166.0270,171.4792
2019-06-20,167.8841,173.3995
2019-06-21,167.1006,172.5924
2019-06-24,166.9807,172.4755
2019-06-25,168.1150,173.6488
2019-06-26,168.8264,174.3860
2019-06-27,169.2725,174.8494
2019-06-28,168.9080,174.4750
2019-07-01,169.5418,175.1360
2019-07-02,169.7496,175.3528
2019-07-03,170.0223,175.6367
2019-07-04,170.2138,175.8365
2019-07-05,168.5635,174.1338
2019-07-08,166.0983,171.5939
2019-07-09,166.9297,172.4548
2019-07-10,166.1806,171.6834
2019-07-11,167.0458,172.5793
2019-07-12,167.3771,172.9243
2019-07-15,167.5672,173.1273
2019-07-16,168.6335,174.2307
2019-07-17,168.6742,174.2770
2019-07-18,167.1908,172.7478
2019-07-19,165.2030,170.6975
2019-07-22,164.8083,170.3005
2019-07-23,164.7257,170.2182
2019-07-24,163.6211,169.0809
2019-07-25,163.7297,169.1966
2019-07-26,164.2587,169.7465
2019-07-29,163.1836,168.6468
2019-07-30,161.5275,166.9383
2019-07-31,162.3609,167.8032
2019-08-01,160.3780,165.7573
2019-08-02,160.2820,165.6616
2019-08-05,159.0617,164.4105
