date,nav_regular_growth,nav_direct_growth
2023-05-11,11.6091,11.6528
2023-05-12,11.6203,11.6641
2023-05-15,11.6734,11.7175
2023-05-16,11.6256,11.6696
2023-05-17,11.5590,11.6028
2023-05-18,11.5260,11.5698
2023-05-19,11.5733,11.6173
2023-05-22,11.6435,11.6880
2023-05-23,11.6647,11.7093
2023-05-24,11.6249,11.6694
2023-05-25,11.6474,11.6921
2023-05-26,11.7604,11.8056
2023-05-29,11.8232,11.8688
2023-05-30,11.8454,11.8911
2023-05-31,11.7884,11.8340
2023-06-01,11.7587,11.8042
2023-06-02,11.7981,11.8441
2023-06-05,11.8357,11.8820
2023-06-06,11.8390,11.8852
2023-06-07,11.9197,11.9662
2023-06-08,11.8613,11.9076
2023-06-09,11.8174,11.8637
2023-06-12,11.8413,11.8878
2023-06-13,11.9138,11.9607
2023-06-14,11.9389,11.9860
2023-06-15,11.8994,11.9464
2023-06-16,11.9871,12.0345
2023-06-19,11.9448,11.9923
2023-06-20,11.9836,12.0313
2023-06-21,12.0090,12.0568
2023-06-22,11.9546,12.0023
2023-06-23,11.8874,11.9349
2023-06-26,11.9034,11.9511
2023-06-27,11.9818,12.0300
2023-06-28,12.0797,12.1283
2023-06-30,12.2184,12.2677
2023-07-03,12.3026,12.3524
2023-07-04,12.3445,12.3946
2023-07-05,12.3504,12.4006
2023-07-06,12.4129,12.4635
2023-07-07,12.3082,12.3585
2023-07-10,12.3232,12.3737
2023-07-11,12.3772,12.4280
2023-07-12,12.3421,12.3929
2023-07-13,12.3667,12.4176
2023-07-14,12.4644,12.5157
2023-07-17,12.5574,12.6093
2023-07-18,12.5813,12.6334
2023-07-19,12.6345,12.6868
2023-07-20,12.7299,12.7828
2023-07-21,12.5817,12.6340
2023-07-24,12.5353,12.5876
2023-07-25,12.5404,12.5928
2023-07-26,12.6024,12.6551
2023-07-27,12.5283,12.5808
2023-07-28,12.5211,12.5736
2023-07-31,12.5893,12.6423
2023-08-01,12.5762,12.6292
2023-08-02,12.4497,12.5023
2023-08-03,12.3599,12.4122
2023-08-04,12.4461,12.4988
2023-08-07,12.4968,12.5499
2023-08-08,12.4798,12.5329
